Synthetic_ID	Latent_0	Latent_1	Latent_2	Latent_3	Latent_4	Latent_5	Latent_6	Latent_7	Latent_8	Latent_9	Latent_10	Latent_11	Latent_12	Latent_13	Latent_14	Latent_15
SYNTHETIC_0013	0.7754179377557989	-0.07528995629506481	1.6432947408847645	-1.7949868715496162	-0.8886254057658962	1.620095354321489	-0.4515760621941511	-1.785069415635724	-0.8525787473408943	-1.5262067707202924	-0.5820360406555912	-0.7014128745461421	-0.809590571336561	-1.8144027992235756	-0.26989647004475775	-0.005286186113246799
SYNTHETIC_0014	0.9286153773668084	0.0835938951104998	0.7866515411126385	0.24967118656225823	0.9689375447927029	-0.8916792472217041	-1.6231429379855666	0.8944774130634773	1.3560328416243432	1.1999780154808195	0.7410070754755419	1.3871053166787624	-1.0827430065778432	-0.5166598075339086	0.03270314282564652	-0.6141887880528878
SYNTHETIC_0015	-0.11463238760770397	0.6187481691497155	1.3879486020990166	0.44281074087354294	-0.6860879100932437	-0.3585522374899474	0.6330394442454197	0.24719774925135224	-0.5501300344390715	-0.9223296616865231	-0.7680327876479494	0.005717722975514443	0.31190874237998123	1.2178864224048807	-1.3501621301186275	-0.6752044185523655
SYNTHETIC_0016	-0.7702682601552282	-0.5136426350630856	1.9175389249133603	-1.167878783030574	0.37529543741478144	1.975625081661273	-1.061699370820359	1.3396726685905673	-0.2523614146908111	-1.1096344752071887	0.1496941179990185	0.08418551917537863	-0.09829262947217858	-1.158750786501347	0.9945040045469754	-0.1656453309686021
SYNTHETIC_0017	-0.7117611254718654	0.19205047549715823	-0.1963367366747294	-0.1566163475346835	-0.747440931865696	0.027403395681575324	-0.7097444479418482	-0.5351532961797422	-0.7883435506981877	0.6122198597104364	0.4841209741924669	-0.6943739051440532	0.7227711970841098	-0.16447093760806045	-0.35422247961146724	-0.2711940028483206
SYNTHETIC_0018	-0.8321852021512797	-1.4780341213091852	-2.140460402662349	-1.4368681821409444	0.5033523343564575	-1.314612174762325	0.4269383400149088	-1.1022992140938763	1.2836474400661864	0.9258661494676202	-1.076925880433432	-0.9302682734317969	0.0483531420944609	0.14812001129046964	0.9327850563513669	0.5617805747999699
SYNTHETIC_0019	2.0025819855359597	-0.6810974751149692	-0.8408788051642818	0.3894330901856051	-0.03849530478940529	-0.27507606594968725	-0.3561957836726502	2.3293997781308575	-1.3537634421131641	1.087427190918632	0.7149594286445551	-0.1694199711313963	-1.6312788074259008	1.1821689157670632	0.21774485000605243	-1.1017307049148344
SYNTHETIC_0020	1.6237548618978717	0.24108783845392004	-0.4288472739013656	0.2833638398185132	1.7146006185407978	0.8333767279829203	-0.6976839160045225	-1.4907383780302037	0.8166337266806547	-0.38844560368924125	-0.10454538378787073	0.2706239987955893	-0.4377986445809744	-2.2276531787668845	-0.3997466604423188	-0.839207888452494
SYNTHETIC_0021	2.571852711513877	-0.7141452601056915	1.920865015257959	-1.641838374961996	-0.9036806199373519	0.7046626867441551	-0.45739854508719224	-0.9001692078039228	-0.1429716781774939	-0.1345635798098183	0.9244105524027124	-0.3802143235368736	-0.2613321795107224	-0.06217470918226865	0.4692886945783935	-0.529618385335443
SYNTHETIC_0022	-0.12848213037801368	-1.1147512928617636	0.3139464743759824	-0.542603300245617	0.23616594657538495	0.5325112365460334	0.962610170627105	0.42264771486949215	0.6345695328077914	-1.1075727255991443	0.3939417012035087	-0.6825539223049802	1.3609011437631768	-0.7718600161778731	-1.8044106196507086	0.4965361091337578
SYNTHETIC_0023	-0.7566894026349722	-0.6681756319372932	1.6383265087992402	0.07028208293245418	-1.617268709969117	-0.27142317588635473	-0.13609457569597927	0.13657019210871119	-0.8183555080774945	0.3639102920287893	-0.22912415191431687	1.0775162352027647	-1.325412655167177	-0.4687070139722209	0.150934035550081	-0.7156066713475984
SYNTHETIC_0024	-0.7901787769026067	-1.3831112521212554	-0.048289309908232485	0.34025082054715033	0.7324307384340542	-1.6313481157705838	0.14304916914375815	1.568706203782491	0.2037838238261647	-2.6805572851663273	-1.2761115856574579	-0.8591209484522363	2.5237167232395423	0.9991118415154404	0.04999399910419291	-0.7572075556068497
SYNTHETIC_0025	-0.37322946378168764	-0.4485428767417123	-0.42611756015686275	-0.7533733479566099	-1.3183982214143881	0.5870762839168114	-0.32510389688154034	-0.03994630231416624	-0.5528627544433983	0.6821449587751001	1.6677966714416272	0.631972659283006	-0.13727253883894636	0.29240102514054855	-2.450248599332894	-0.07642508792480822
SYNTHETIC_0026	0.3542545500647436	-1.2632492804673103	-1.0233691873033608	0.7633578318460256	-0.9329015937602327	-0.742742804270874	-0.5230359179797419	1.5810835459016577	-1.419634031853297	-1.3232697710851207	0.15262966370280515	0.6659758855900418	-0.6751145014120171	0.14463514918482928	0.706191961472952	0.7235089706715707
SYNTHETIC_0027	0.31007585395962595	1.5107676939266435	0.28790935756419317	0.6837260887333769	1.0963755397132817	0.9835733964729911	0.5839509307437771	-1.567136976260594	0.0006323728149262112	0.20355698102765554	0.3056895317524294	-0.3824080663397517	0.07961938479084825	-0.5724178084527054	0.01673848309146999	-1.1409004825173514
SYNTHETIC_0028	0.5118293101602326	-0.9532571161931671	-0.006797823176109847	0.9466422693967249	-0.15704462200873942	0.8026691153608332	-2.8672842979027195	0.6345630869300329	0.10863245735414141	0.7487770053959522	0.057029763091066686	1.4885605318050004	-0.2636599959594657	-1.12692726070652	-0.5931643206973363	-0.4429989290776869
SYNTHETIC_0029	-0.47199948310118933	0.486413186734222	0.7811305478629987	0.9369962879600858	-0.0729680506812028	-0.799979824689592	0.3181626118541199	-0.36963674806923824	-0.11990362988043045	-0.8366619140590358	0.14984758661165046	-0.5166890658667889	-0.039747452112607565	-0.6444060972972949	-0.8223768236161789	0.6318048494927362
SYNTHETIC_0030	1.0087285758603737	-1.0371386552944062	-1.0762698334255696	-0.5464785049340692	1.3867437439115433	-0.5502928054759881	0.30321171350581955	-0.2631110215325359	1.0812528556078285	-0.36756436482628607	-0.1018915589103188	-0.019341283626577093	0.13608190527427777	-0.2508579873004535	-1.2287325504822242	0.10500037303310684
SYNTHETIC_0031	-0.37414399935402937	-0.05768146396393093	-0.05378381784257031	0.9697854559763609	-0.2278405268101841	-0.49265281750900125	0.7140412252256546	-0.47660956603496446	0.27725116880565887	1.4949585543045019	-0.0025263183211265763	1.7214282977836788	1.5559977277832826	-1.2128489672469707	-1.2547396716804797	0.5732830264558954
SYNTHETIC_0032	-0.0021665572975521387	0.044790312194402375	1.8091021889339125	0.4898086155161847	-0.5394347146985057	-1.7398098579094803	0.5644514702304051	0.7200379055564728	0.6870504315039876	1.4691716731143052	0.7456529045332747	-3.444274404519651	-1.13763710441066	-0.2965660893112612	0.007972821864173543	0.8719695977871366
SYNTHETIC_0033	0.11736937047634484	-0.4643476781789858	0.6549846116800769	3.242431462741825	-1.9358889357054336	1.2846623596371813	-1.108831250391214	0.49246162188073384	2.041760630830676	-0.2866910383762024	-0.42522333073399643	-1.0714179355485043	-2.3862745271055266	0.027915653516851983	-0.011822290570614642	-1.9146204500258948
SYNTHETIC_0034	-0.5756702225297868	-1.0169047789323171	1.6211184191271177	-0.563628951840471	0.30409153209643836	-0.3660654353970188	1.6222408668151336	-0.29051670018565395	0.3088300029318811	-0.6438801290582976	1.0534753194538191	0.32023569528889395	1.0117221912735543	0.19934351146457313	0.15588290191184156	1.479545415361888
SYNTHETIC_0035	0.10881177630821631	0.047675908673805036	0.5139549839718748	0.18556095345036736	-1.7370310617252387	-0.6366301418408761	2.068832560378747	0.8381314457548399	0.47702057483177623	1.751808868319254	-1.2934330804635443	1.4298071115829631	1.5276285068380342	0.3430732936343338	-0.9903058614090292	0.4938927497714962
SYNTHETIC_0036	-0.628593171496217	0.4244584451425528	0.58780244578852	-0.18154694550404069	-0.2550024675342201	-1.0953604770623924	1.537366400540475	-0.21176920254329232	0.7210106022098612	-0.35691377250361944	0.4136895479086158	-0.6493610966632537	0.8735379195754117	0.8145179618192314	1.1043976664586894	-0.4704511136696396
SYNTHETIC_0037	0.8311227078874774	-1.494518458628966	-0.8596935813814404	-0.5886307779053079	-0.5023439078408843	0.3009715995016764	1.6255082787844821	-1.0861315914371712	2.014061566472547	-0.106678000780303	-1.4440232154610857	-0.8891428577689579	-0.242772208764438	0.38273807681780325	1.9921715347374065	-2.6991831471256567
SYNTHETIC_0038	0.09510718839121635	-1.1317203489955021	0.9486094657665324	0.25603308295762256	0.5645235861677069	-0.266743548601576	0.11866319516604426	1.0690133708159668	-0.40615714444449547	0.6617738844017038	-1.3325742781996082	0.24508726191565275	1.3488744217699595	-1.0898596503011155	-0.6325774429246409	1.7338127550364755
SYNTHETIC_0039	0.7082584516663647	-0.018392830731853365	0.15955353640114758	-0.2827117666085114	0.29465522486756834	1.1749028332536289	1.5927580186586094	-0.20833532406403915	-1.2291121614148437	-0.7336599716107722	1.2251095406097592	2.14386222194301	0.182603750454797	0.47072977766934687	0.49567412818207307	-1.2848891563576772
SYNTHETIC_0040	-1.067220828528219	-0.28625437428618516	2.0693309892042238	-0.16202291160765794	0.7840151508373918	-0.5844125100342076	0.7908671699151393	-0.34979297432497614	2.0679172412083475	0.3904156836078284	1.2616689910168648	0.34258929647805214	-1.764836302271026	0.03716566728262635	1.6029116283914346	-1.0576114651402237
SYNTHETIC_0041	0.056252069231217575	-0.16062781050890795	-0.09151937929721614	0.7976531167370727	-2.0963694228639667	0.5615472655832328	0.795068561745926	1.3236781693011677	1.162076725730509	-0.5395485795084609	-0.5838280633421008	-2.309037597070765	-2.3159651120183127	0.25920927658277454	-0.23328293423374924	-0.35551078778684353
SYNTHETIC_0042	-0.6495341457261259	0.04050489211552207	-0.13804393002820844	-0.27967719709286604	1.0501665521140497	0.8005892129089404	0.1405836262823519	-1.0487229234324353	0.8010205376182211	-1.9295715343359057	-1.4834302601462348	0.5128895975594102	1.047310413058474	-1.4619359409215298	-0.07980640986828072	-1.2705351514228094
SYNTHETIC_0043	0.7560406074195662	0.5659737922186436	-0.9704572411462633	1.8762508670462978	-0.5727239367186674	-0.3666669938914809	-0.9402434476371143	-0.4366479181511965	-1.096555901984311	-0.15343003699269245	0.21206167688925637	0.4619642030271547	-2.361532596603214	-1.4408958895025838	-1.4096158999409	0.923840463286517
SYNTHETIC_0044	0.8038349254418641	1.0985500377824797	1.5934864068366885	2.4882067890866937	0.965755614697686	0.983430603303799	-1.2025482921254527	0.8131239165820329	-0.25548159429555556	-0.7752929146151497	-0.008753980117812437	0.2769128143720973	0.9837516243383666	0.5535832485157789	-0.010139201829323322	-0.9014461133283014
SYNTHETIC_0045	0.3674554348462328	1.5406124561618082	0.5243840190730016	-0.569999970600461	-1.336264352438132	1.1153953326514685	1.7971563783091107	-0.5911574718684769	-1.564652459060389	-0.10062604893546771	0.6025764241980762	0.7627226834339176	0.6870024348581999	0.06591574899662736	0.07187937180275059	-0.7239079955294515
SYNTHETIC_0046	-0.1612967835241629	0.06054113438115047	3.0802899970805893	0.22391591093223123	0.32586379022076806	-0.44089341072423366	0.8979035750209321	0.06434457932243505	-2.132644060499476	-1.2640958393669162	1.4719054712712	-0.6898552109074195	0.4821925303447952	-0.4653685358007722	-0.30074612142664553	-0.6389101615756592
SYNTHETIC_0047	-0.07592939667321723	0.7365500485836607	-2.156877905945563	-0.46544604928659294	0.8250638975632225	-0.5733471892533218	2.0434678477496915	-0.4065413679454609	0.4387038633406785	-1.8397553701509426	-2.287056935267457	0.4088014413429103	0.49127833620848255	1.31971283227466	1.013510263081563	-0.5986770776469137
SYNTHETIC_0048	0.6582898149078916	0.6695245257987679	-0.1001497140720801	0.11368745012052386	0.3835336929087636	-1.0161569901636682	1.3860745872980016	-1.1260905369828471	-0.14385412137947204	0.48676115282233934	1.3155074829177953	-0.05398626441505049	0.1534263392768127	0.46363677799766856	-0.28980100838030404	0.82503034391412
SYNTHETIC_0049	1.1400351958759105	0.3871703622999574	0.07795318795432923	-0.45857689613676367	-0.1482894120000215	-0.8470667888891827	0.39413263835503304	-1.2754040695576887	0.1455162820461688	-0.41060317673532376	0.038664988264888525	0.4122637816867973	0.14751984551771358	0.029258009625907907	-1.065159432988237	-0.017577680757996914
SYNTHETIC_0050	-0.525462969763474	-0.8675200859713222	-1.674202531328128	1.4593255057412438	-0.0013546017215964265	0.13710398018933362	0.21781923023864874	1.1831953401675295	0.22730445635054616	-0.25916355054170603	-0.9785057712509416	-1.2145302975195937	-0.6543267081051782	0.0010268614850472643	0.3978169492843847	-0.42063630941571106
SYNTHETIC_0051	-0.7280491943847344	-0.15329008274986744	0.7899427064231628	-0.35037503757224	0.3321813740453711	0.7541202907605914	-2.047039872183231	-0.31849130177836793	-1.226415126473699	-0.9614229485673745	-0.26454956223219567	-1.574152751801248	-0.34153356097232657	1.3222262231365325	-1.4048513928709214	0.11781065050614617
SYNTHETIC_0052	0.2948907051222616	0.1619890847066891	-0.3622942974413019	0.535115428046561	2.0655753006402637	-0.6680005102521469	0.18420413102596997	1.3895305564710516	-0.7089685647059681	0.5646563997506855	-0.7105986672807959	-0.26323442140974834	0.9450596822090745	0.06700402941588082	0.5253423519352876	-1.1761023684999423
SYNTHETIC_0053	-0.6239218921872901	0.03194657056228934	-2.08202960769131	1.5686565156670351	0.45465455586414694	0.37184575972502304	-0.3368921027349323	-0.9033346929992065	-0.6519221641120115	0.940390576356114	-0.38556008256641616	-1.3381654596265409	-1.0387735372032807	-1.1320196701157086	-0.59847042157376	0.9865814532711401
SYNTHETIC_0054	-0.05934318454282647	-0.3792181859377887	-0.09703958656069221	-0.17012704415507168	0.47551869486163895	-1.113758492472711	-0.402075901175997	0.07748070406388978	-0.41919849354000055	-0.17723406014366738	1.2504183867761285	0.5549885375943487	0.04807568156433655	0.21607879466763197	0.8867510306665084	-0.5414004039444272
SYNTHETIC_0055	-0.8968936191575777	-0.007193304749731196	-0.11624561330416737	0.018656314204795448	-0.8647066776231843	1.2479355381032269	1.7313783993811867	0.3909371753747335	-0.6333383136394439	0.8257452364286815	-0.36112626388562574	-0.3224530134304448	-0.5187228673413842	-1.2732575502732189	-1.6578374796909563	0.5406034749306269
SYNTHETIC_0056	-2.4659409523707407	0.6411322645219064	1.1689877035161713	-0.12146046214754636	-1.4277609890542657	0.396001853157562	0.9574620986787924	-1.5153677701312878	-2.443281062069569	-0.47168291628059683	-0.6029876337569509	3.277815707462843	-1.5670266856025052	-0.8851979965011783	1.3584716199271634	0.5540467065181509
SYNTHETIC_0057	0.20277153874068016	-0.2355343941670671	-0.4563375705009442	1.0290985563528112	-0.1534521524426773	-0.1076735238982244	-0.16373681691150985	0.5481013836183225	0.20517255897439957	-1.3872890326237959	0.17020971928754608	1.4223787663720866	-0.35680345890756415	-0.6287834550427203	-0.15072067108333378	0.4986670781649957
SYNTHETIC_0058	-0.3267763391567088	-1.0470074876451698	0.7407320968780762	-0.4726740386723861	0.07538338400913969	0.2428592375717439	1.8800478525476005	1.7815325334444272	-1.7440421610369705	1.1185177233747956	-0.9907625940446517	0.9729305791303152	-1.3056875601876172	-0.24050630842458437	0.5041899340513775	0.2985416184796582
SYNTHETIC_0059	0.01847844181585479	0.977404048188445	0.09669798613880552	0.18749102679092317	-0.2924436995766347	0.0426221177602762	-0.7831021101233999	-0.5236228534862439	0.3196894196548139	0.6060830047884185	-0.044211924709574725	-1.307541117771666	1.1208384195819865	0.08517389759526092	2.241185231013765	0.10407394895713455
SYNTHETIC_0060	0.42356421936093686	0.6354091093860915	0.09375615102874822	-0.88111261936919	-0.011134889951431378	-0.5555359515078414	-1.4925572144750576	-0.5075323875326071	1.3258305616384989	0.6095515442148711	0.3258306356574499	-0.42242573392789234	0.2207239765240676	-1.6965740030312493	0.8566096291966719	0.3767021912125952
SYNTHETIC_0061	-1.7837976322236035	1.4276677594107958	0.42616171247357165	0.05797720328705808	-1.817231664850344	-1.8213546103408602	0.3491480445516329	-1.0460185471031955	0.7013379869683801	1.5232520360656998	-0.3088125146752203	0.548911980616648	0.24227974818099438	-1.6940807927609856	-0.4614712624229148	0.6774366771577572
SYNTHETIC_0062	-0.824071554396014	-0.447760478072612	-2.3290656432166403	-1.2315725464527663	-0.028817823689739026	-1.083624672232917	0.6071526921279652	-0.5870859896518669	1.2945996945899174	-0.3204348195571603	-0.6545239257503775	1.1161762172760807	-0.7252638029187651	-1.5439265590640179	0.05169576082075004	-0.9737515096664456
SYNTHETIC_0063	-0.5893086146025672	0.5457500398879024	-0.3220521817078382	0.11230581738625493	-0.13337844707839772	0.5982177459741544	0.6108403956001223	-0.3871620259609259	-1.006870921185487	0.017806880528059173	0.7205585420124564	0.2953173174303316	-0.3671414459855275	1.3362074446901893	0.7754460507189312	1.0768781298450254
SYNTHETIC_0064	1.0023186260855688	-1.8968619546893342	-0.05905981324272884	-0.7149645208541495	-0.7207120527582522	-0.36383569332895904	0.572857721843701	-0.16812707903528734	-0.19163957424162345	-0.0808508499262978	0.5315792851114146	-0.6148513565046999	0.5273918409968742	0.1495378392136194	-0.8200502481726734	-0.4113689693909696
SYNTHETIC_0065	-0.7270332603218177	-1.7074472004066468	-0.49317544398885454	-1.3404612909719418	-2.6656185486760533	0.680210716264794	0.6960137997611782	0.7661220509023696	0.12757526693139828	-0.577176959249609	0.11740934283747885	-1.1001165786805083	-0.49311194537813274	1.0305417855401298	-0.31844556605596525	0.13384487899071976
SYNTHETIC_0066	-0.07133191047497543	0.16110809918110505	-0.5025876987660188	0.7474632859905339	-0.24091082840578268	-0.3764381217183393	0.3734840118235634	0.08316657576073391	0.18271174069431625	-1.1185461812719972	-1.6442582288803775	0.25011996212156334	-0.29699300335505596	-1.8111853249551344	0.13929011670600192	0.9211955225401499
SYNTHETIC_0067	-0.5012077810071562	-1.5466331784147747	-0.7037895583897253	-0.11526170257062697	1.2126823268215896	1.6373317049768288	0.34958862441557875	-0.8899794945232065	-0.8585958335067494	-0.8316298439993433	-0.8677180802839191	1.1355848263192834	1.4965510269991305	-0.693660736457554	1.311266566300097	0.8242401125806756
SYNTHETIC_0068	-0.2263621494706782	0.2808665570590969	1.443606919584684	-0.6813336323323498	0.07211876388828016	-1.5564898671008076	-0.18568114749412126	1.9520246874992562	-0.5818235330571372	1.097713899957849	1.032940688633938	-0.07500584155824545	-1.1922079249560529	1.0469845578715649	0.6390334031328163	-0.5966396033824103
SYNTHETIC_0069	1.431158282720654	-0.1419108754719223	-1.1461579788976857	1.5022539583570353	1.935379623143903	-3.2017433667256534	-1.9673264097330916	0.5118952433336492	-2.1550015245306353	1.1581497922798254	0.334001693249358	1.7403972886357957	-1.694650373584983	0.17024543635119566	-0.20241937751313216	-0.00273550020475975
SYNTHETIC_0070	2.6124309103452092	-0.45786506060506876	-0.5583903323637687	0.6463123870016244	1.3810465214112118	0.3552736199720886	0.5574849699364472	-0.6862979517263188	0.9100060125217355	0.5534924958305554	0.8661712224203567	0.47116580108530604	0.5197772446046625	0.6289074537027214	-0.13687071928467934	-0.5712418138359447
SYNTHETIC_0071	0.9913790340754034	-1.0491548855379307	-0.18931377019892145	0.7086420760339083	-1.50884227451595	1.810631608875301	1.4621981266216788	1.3555332010866672	-0.630321704517446	-1.2907904088778501	-2.7424577032504125	0.11336812634617945	0.976564876318822	-0.740061873058849	-0.8489529568341784	-0.34089766264575
SYNTHETIC_0072	0.14436005803817817	-0.01937993598546618	-0.06524164804175328	-0.2426292690980153	1.0043668733744255	-1.411907523988291	-0.807721553540959	-0.7971481008533288	-0.41779270302615895	0.3066277913450763	0.16861010553908645	0.8956762059700798	-0.34214218044979455	1.0854571261373842	0.09228831910910126	-1.0685397362059472
SYNTHETIC_0073	1.9639336503394313	-0.1516950122649696	-1.3027896541635926	0.6670254226903483	-1.8362402398539124	0.8147360097377285	-0.8376489572193866	-1.867480508502787	0.9361272522962341	-0.05592159511574363	-0.6026916868502684	0.1402942333443939	1.096006797321554	-1.2545039779558098	-0.04120416641153014	0.8983685440961325
SYNTHETIC_0074	0.9345835191158458	0.7288652673883734	-0.7833668117748598	-0.36005210900833545	-0.2028993064468622	0.02714347333214808	0.9632822462499682	1.401266200888042	1.6615103542855343	1.7242499045621982	0.6352785662027313	-0.32131917718996217	0.09838186409160654	-1.3688635766975439	-1.0748089819456061	0.8260029960609697
SYNTHETIC_0075	-1.8579965031225782	-0.05654596910655309	1.1610994265858965	-0.7248173227387847	-1.013887283808295	1.0526422429450615	-0.7201425246157135	2.1680994543898096	0.8176640814015385	0.6758492265864463	-0.284018443395186	1.348761474847558	-0.7209402294338335	1.611393116040251	-1.2979154096164798	1.7791468330914093
SYNTHETIC_0076	0.044090080683713194	-0.3051236518118885	1.5781592735914265	-0.6892598189118149	-0.27339395395486366	-0.6677101362553753	-1.7744631340715895	-0.35721093324306363	0.7448319430311519	-0.11873542783090474	-0.1182215336906876	-0.2525824970464447	-3.0312023598055378	-1.2693685610272265	-0.9367035579885796	0.3176983281231316
SYNTHETIC_0077	-0.5806028175556478	1.611131850292785	0.24743364208582636	-1.0680152258505184	-0.7250462748216204	1.3455347832447317	1.7401456066398842	-2.145949687507193	0.9161026771892831	1.2105931221039472	-0.9290868247259805	2.5905388959759854	0.8813930067804312	-0.7527932247981292	-0.8061876748286044	-0.4771528661467112
SYNTHETIC_0078	1.106347297442226	1.343146298602069	-1.1823447443759245	-0.9198560897775017	1.0509184770869773	-0.7339596156461401	1.7982711957487667	0.4034052587959426	1.9527181937091742	-0.9257682997104465	-1.3314665153577847	-0.5657662573697458	-0.9977050110596574	1.9398689347978415	-0.3897451133416907	0.5129227034215842
SYNTHETIC_0079	-1.270566307941776	0.8413788946980324	-0.6945173771591904	-0.5565426133074939	1.2851312286816412	-0.2201543242205748	0.8346177492812418	-1.5570812187032221	-1.1942177317157447	0.05132082813363555	-0.7682321878680496	0.1557837565819516	1.8518919087843602	-0.5066721883436153	-1.0648946324638997	1.0906536019832538
SYNTHETIC_0080	1.1061974618456478	0.32064460008003937	2.293122329117751	1.3282249614803072	-0.6754370603339629	-0.4673009725787288	-0.902327225778466	0.1562495060374951	1.4068589997435992	-0.733226180623469	-0.6864574847496158	-0.7095232288558174	0.6017854603227323	-1.0985534743961711	0.520206964132185	1.0218990578826905
SYNTHETIC_0081	-1.3503738745012126	-1.531758353441935	-0.7174601698452462	-0.2105665103807236	0.9076112782686254	-0.812674242664509	-0.46517144617403505	-0.7500600024145224	0.39458243529249865	-1.4924647728712372	0.3904474215659015	-0.674717166286749	1.4819258696380273	0.4488117012308618	-0.30394006902472187	0.7701710862950812
SYNTHETIC_0082	-0.03888087033834427	0.0853127283648316	-2.49436120860318	-1.2002274689220291	-1.2954765214765065	-0.5010028252565092	-0.5265334183686521	0.6524570809189714	-0.3310674875795828	-1.5159214811527737	0.5075157578417302	-0.1236909514255649	-0.6033138264911301	0.5165984735878015	-1.4319874260973808	0.19380356512561003
SYNTHETIC_0083	-0.5672678757631411	1.6024295344087587	0.5984564520204657	0.9068136903331857	-0.3910187239098942	1.342237964786674	-0.9295496572350302	0.26108490469974044	-1.116790657606003	0.08206692455677915	-0.5352963496720727	1.39182763598489	0.5205480505518053	-0.03862091697338206	-0.7762991510741641	0.3296565296337537
SYNTHETIC_0084	0.20872699383834825	1.3229163528202015	-0.6009209803906382	0.8447026604634813	-0.6529755990464263	1.166486655142291	0.4181207095822729	-0.556673160041632	-0.11956608447039901	-0.7097594193490862	0.09954099394590839	0.8104891368385216	-0.584613829337792	-0.6593676772976461	-0.4136785220393842	-0.8909169156799283
